case_id,model_version,symbol,group,signal_date,entry_date,entry_price,initial_atr15m,initial_stop,exit_time_utc,weighted_exit_price,exit_events,last_exit_reason,gross_return_1x,net_return_1x,net_return_2x,mae_1x,mfe_until_exit_1x,theoretical_14d_mfe_1x,mfe_capture_ratio,old_net_return_1x,old_net_return_2x,new_minus_old_2x,right_censored_mark,coverage_ratio,decision_count
11-JCT-2026-03-01,v1,JCT,第二批20币,2026-03-01,2026-03-02,0.001498,1.3499999999999964e-05,0.00137816,2026-03-06T07:40:00+00:00,0.0019445,2,5m收盘距持仓最高价回撤15%,0.29806408544726315,0.2928821928905874,0.5857643857811748,-0.012683578104138782,0.5073431241655542,0.6555407209612818,0.4546843177189411,-0.0013324485874710854,-0.002664897174942171,0.588429282956117,False,1.0,2
12-GUA-2026-02-25,v1,GUA,第二批20币,2026-02-25,2026-02-26,0.23583,0.0030342857142857177,0.2169636,2026-02-27T15:10:00+00:00,0.21685,1,保护止损,-0.08048170292159618,-0.08415243464646016,-0.16830486929292032,-0.09561972607386682,0.0722978416656066,0.26192596361786014,-0.3072689007608878,0.13880164870614953,0.27760329741229905,-0.4459081667052194,False,1.0,1
13-SAFE-2026-02-20,v1,SAFE,第二批20币,2026-02-20,2026-02-21,0.1096,0.0005571428571428562,0.100832,2026-02-23T03:30:00+00:00,0.1009,1,保护止损,-0.07937956204379559,-0.08305469353264283,-0.16610938706528566,-0.08029197080291972,0.03649635036496357,0.03649635036496357,-2.1749999999999954,-0.08305469353264285,-0.1661093870652857,2.7755575615628914e-17,False,1.0,1
14-LAB-2026-03-11,v1,LAB,第二批20币,2026-03-11,2026-03-12,0.14677,0.001230000000000003,0.13502840000000002,2026-03-21T01:15:00+00:00,0.18031,1,5m收盘距持仓最高价回撤15%,0.22852081488042497,0.2236165401703234,0.4472330803406468,-0.021939088369557824,0.4475028956871294,0.6011446480888463,0.38014280856851396,0.3612403183005112,0.7224806366010224,-0.27524755626037556,False,1.0,1
15-BLUAI-2026-03-12,v1,BLUAI,第二批20币,2026-03-12,2026-03-13,0.007335,0.00010521428571428567,0.0067482,2026-03-15T07:40:00+00:00,0.006921,1,5m收盘距持仓最高价回撤15%,-0.05644171779141105,-0.06020841752078665,-0.1204168350415733,-0.056578050443081174,0.11111111111111094,0.5147920927062031,-0.1096398305084746,-0.1574329187568967,-0.3148658375137934,0.19444900247222008,False,1.0,1
16-BLUAI-2026-03-20,v1,BLUAI,第二批20币,2026-03-20,2026-03-21,0.006298,5.428571428571443e-05,0.00579416,2026-03-22T17:25:00+00:00,0.006918,1,5m收盘距持仓最高价回撤15%,0.09844395046046372,0.09405894467020226,0.18811788934040452,-0.025246109876151057,0.4525246109876151,0.7642108605906637,0.12881778516517775,0.1101899091623043,0.2203798183246086,-0.032261928984204075,False,1.0,1
17-LIGHT-2026-03-20,v1,LIGHT,第二批20币,2026-03-20,2026-03-21,0.2245,0.003842857142857144,0.20654,2026-03-23T04:50:00+00:00,0.2541,1,5m收盘距持仓最高价回撤15%,0.13184855233853,0.12733019484416452,0.25466038968832905,-0.062360801781737196,0.33585746102449887,0.757238307349666,0.1741176470588234,-0.03904084925916539,-0.07808169851833079,0.33274208820665985,False,1.0,1
18-AIA-2026-03-25,v1,AIA,第二批20币,2026-03-25,2026-03-26,0.09686,0.0007528571428571425,0.0891112,2026-03-27T11:35:00+00:00,0.0878,1,保护止损,-0.09353706380342763,-0.09715567831918237,-0.19431135663836474,-0.0970472847408631,0.07867024571546555,0.5242618211852157,-0.17841669948798744,0.23107656254701,0.46215312509402,-0.6564644817323848,False,1.0,1
19-ZBT-2026-03-25,v1,ZBT,第二批20币,2026-03-25,2026-03-26,0.07222,0.0002900000000000006,0.06644240000000001,2026-03-27T10:55:00+00:00,0.06635,1,保护止损,-0.08127942398227639,-0.08494697119192796,-0.1698939423838559,-0.08474106895596789,0.0019385211852671613,0.6442813625034614,-0.12615516870836027,0.09764989544588454,0.19529979089176908,-0.365193733275625,False,1.0,1
20-ZBT-2026-03-31,v1,ZBT,第二批20币,2026-03-31,2026-04-01,0.09568,0.0014049999999999996,0.0880256,2026-04-03T03:40:00+00:00,0.09915,1,5m收盘距持仓最高价回撤15%,0.036266722408026864,0.03212992910500079,0.06425985821000157,-0.05915551839464883,0.22104933110367897,0.26943979933110374,0.1346004654771144,-0.0017018638308667026,-0.003403727661733405,0.06766358587173497,False,1.0,1
21-SAFE-2026-04-01,v1,SAFE,第二批20币,2026-04-01,2026-04-02,0.1033,0.0008714285714285716,0.09503600000000001,2026-04-05T13:45:00+00:00,0.119,1,5m收盘距持仓最高价回撤15%,0.15198451113262323,0.14738577056921964,0.2947715411384393,-0.06485963213939983,0.3639883833494675,0.5217812197483058,0.29128014842300526,0.10110466385718408,0.20220932771436817,0.09256221342407112,False,1.0,1
22-SAFE-2026-04-11,v1,SAFE,第二批20币,2026-04-11,2026-04-12,0.1401,0.0011000000000000038,0.128892,2026-04-16T00:45:00+00:00,0.1336,1,5m收盘距持仓最高价回撤15%,-0.04639543183440409,-0.050202236497739805,-0.10040447299547961,-0.04639543183440409,0.12205567451820132,0.3690221270521057,-0.12572533849129616,0.04079635162223738,0.08159270324447476,-0.18199717623995437,False,1.0,1
23-ZBT-2026-04-07,v1,ZBT,第二批20币,2026-04-07,2026-04-08,0.10439,0.0008764285714285716,0.0960388,2026-04-12T13:55:00+00:00,0.10284,1,5m收盘距持仓最高价回撤15%,-0.01484816553309698,-0.01878090738725635,-0.0375618147745127,-0.028163617204713054,0.16352141009675258,0.21141871826803338,-0.07023108291798792,0.072528570600919,0.145057141201838,-0.1826189559763507,False,1.0,1
24-LIGHT-2026-04-14,v1,LIGHT,第二批20币,2026-04-14,2026-04-15,0.1719,0.0015857142857142817,0.158148,2026-04-16T16:10:00+00:00,0.1955,1,5m收盘距持仓最高价回撤15%,0.13728912158231532,0.13274904524865327,0.26549809049730655,-0.0005817335660266432,0.34264107038976155,0.6893542757417104,0.19915611814345993,-0.0607743210495821,-0.1215486420991642,0.38704673259647077,False,1.0,1
25-ZBT-2026-04-25,v1,ZBT,第二批20币,2026-04-25,2026-04-26,0.1689,0.006789285714285714,0.1519267857142857,2026-04-26T02:00:00+00:00,0.15348,1,5m收盘距持仓最高价回撤15%,-0.09129662522202475,-0.09492418360437194,-0.18984836720874387,-0.09917110716400235,0.09265837773830676,0.6339846062759029,-0.1440044826298093,0.14207736096782153,0.28415472193564306,-0.47400308914438694,False,1.0,1
26-JCT-2026-04-23,v1,JCT,第二批20币,2026-04-23,2026-04-24,0.002493,1.900000000000001e-05,0.00229356,2026-04-29T08:00:00+00:00,0.00365375,4,多周期退出评分,0.46560369033293214,0.45975297699826995,0.9195059539965399,-0.06297633373445644,0.5948656237464904,0.5948656237464904,0.7827039784221169,0.23971631546373748,0.47943263092747496,0.44007332306906494,False,1.0,4
27-BLUAI-2026-04-25,v1,BLUAI,第二批20币,2026-04-25,2026-04-26,0.01123,7.749999999999969e-05,0.0103316,2026-04-26T03:30:00+00:00,0.010225,1,保护止损,-0.08949243098842397,-0.09312719174296114,-0.18625438348592227,-0.11335707925200356,0.028049866429207482,0.4256455921638467,-0.21025104602510492,0.1083803897103388,0.2167607794206776,-0.4030151629065999,False,1.0,1
28-SAFE-2026-04-27,v1,SAFE,第二批20币,2026-04-27,2026-04-28,0.1424,0.0011571428571428585,0.131008,2026-05-12T00:00:00+00:00,0.1572,1,持有满14天,0.10393258426966301,0.09952566776559246,0.19905133553118493,-0.061797752808988804,0.148876404494382,0.148876404494382,0.6981132075471705,0.0995256677655926,0.1990513355311852,-2.7755575615628914e-16,False,1.0,1
29-ZBT-2026-05-06,v1,ZBT,第二批20币,2026-05-06,2026-05-07,0.18267,0.0010657142857142868,0.1680564,2026-05-10T22:00:00+00:00,0.1675,1,保护止损,-0.08304592981879888,-0.08670642510894333,-0.17341285021788666,-0.08556413204138613,0.07050966223244104,0.07050966223244104,-1.1777950310558996,-0.17476428322530488,-0.34952856645060976,0.1761157162327231,False,1.0,1
30-BLUAI-2026-05-17,v1,BLUAI,第二批20币,2026-05-17,2026-05-18,0.015805,9.828571428571445e-05,0.014540599999999999,2026-05-19T04:20:00+00:00,0.014482,1,保护止损,-0.08370768744068335,-0.08736554098383431,-0.17473108196766862,-0.12439101550142351,0.0629547611515342,0.0629547611515342,-1.329648241206033,-0.3718312189287985,-0.743662437857597,0.5689313558899284,False,1.0,1
31-B2-2026-05-15,v1,B2,第二批20币,2026-05-15,2026-05-16,0.6311,0.00282142857142857,0.580612,2026-05-24T07:40:00+00:00,0.6215,1,5m收盘距持仓最高价回撤15%,-0.015211535414355826,-0.019142826690146775,-0.03828565338029355,-0.0638567580415148,0.16463318016162254,0.16463318016162254,-0.09239653512993228,0.03404283178216533,0.06808566356433066,-0.1063713169446242,False,1.0,1
32-BLUAI-2026-05-20,v1,BLUAI,第二批20币,2026-05-20,2026-05-21,0.008975,0.0001245000000000001,0.008257,2026-05-23T21:05:00+00:00,0.011235,1,5m收盘距持仓最高价回撤15%,0.2518105849582173,0.24681333711407283,0.49362667422814566,-0.08066852367688027,0.4774373259052924,0.6880222841225627,0.3659919028340081,0.20575228373336876,0.4115045674667375,0.08212210676140813,False,1.0,1
33-B2-2026-05-27,v1,B2,第二批20币,2026-05-27,2026-05-28,0.5036,0.004192857142857153,0.46331200000000006,2026-05-28T09:55:00+00:00,0.4559,1,保护止损,-0.09471803018268465,-0.09833193026179576,-0.19666386052359153,-0.11417791898332019,0.00853852263701338,0.03971405877680678,-2.385000000000012,-0.1113852517364002,-0.2227705034728004,0.026106642949208864,False,1.0,1
34-ZBT-2026-06-04,v1,ZBT,第二批20币,2026-06-04,2026-06-05,0.12803,0.0017164285714285732,0.1177876,2026-06-05T07:20:00+00:00,0.11541,1,保护止损,-0.09857064750449118,-0.10216916787373476,-0.2043383357474695,-0.11872217449035383,0.0064047488869796165,0.10286651566039207,-0.958238420653,-0.11127117007101175,-0.2225423401420235,0.018204004394553996,False,1.0,1
35-KGEN-2026-06-10,v1,KGEN,第二批20币,2026-06-10,2026-06-11,0.15793,0.0026985714285714273,0.1452956,2026-06-21T21:10:00+00:00,0.1679,1,5m收盘距持仓最高价回撤15%,0.06312923447096819,0.05888520559084465,0.1177704111816893,-0.018109288925473144,0.25878553789653647,0.25878553789653647,0.24394421335943248,0.06847130155569318,0.13694260311138637,-0.019172191929697074,False,1.0,1
36-BLUAI-2026-06-10,v1,BLUAI,第二批20币,2026-06-10,2026-06-11,0.011905,0.00011471428571428582,0.0109526,2026-06-13T16:50:00+00:00,0.011404,1,5m收盘距持仓最高价回撤15%,-0.042083158336833404,-0.0459071776648301,-0.0918143553296602,-0.08021839563208744,0.15917681646367066,0.4566148677026458,-0.09216335540838885,0.09163479005868982,0.18326958011737965,-0.27508393544703985,False,1.0,1
37-ZBT-2026-06-13,v1,ZBT,第二批20币,2026-06-13,2026-06-14,0.11534,0.0010307142857142865,0.1061128,2026-06-20T00:55:00+00:00,0.11795,1,5m收盘距持仓最高价回撤15%,0.02262874978324958,0.018546399484713705,0.03709279896942741,-0.0413559909831801,0.208080457777007,0.208080457777007,0.10875000000000032,-0.0068417006804840745,-0.013683401360968149,0.05077620033039556,False,1.0,1
38-BLESS-2026-06-11,v1,BLESS,第二批20币,2026-06-11,2026-06-12,0.005616,8.164285714285707e-05,0.0051667200000000005,2026-06-13T06:10:00+00:00,0.00507,1,保护止损,-0.09722222222222232,-0.10082612552672432,-0.20165225105344864,-0.10861823361823364,0.03276353276353272,1.2375356125356127,-0.07856115107913676,0.16537899983508758,0.33075799967017516,-0.5324102507236238,False,1.0,1
39-AIA-2026-06-13,v1,AIA,第二批20币,2026-06-13,2026-06-14,0.06066,0.001432857142857144,0.0558072,2026-06-16T02:35:00+00:00,0.05574,1,保护止损,-0.0811078140454995,-0.08477604632475899,-0.16955209264951798,-0.09182327728321793,0.053082756346851445,0.053082756346851445,-1.5279503105590018,-0.10431527317932542,-0.20863054635865083,0.03907845370913285,False,1.0,1
40-ZBT-2026-06-23,v1,ZBT,第二批20币,2026-06-23,2026-06-24,0.1071,0.0005985714285714285,0.098532,2026-07-02T05:05:00+00:00,0.13448,1,5m收盘距持仓最高价回撤15%,0.2556489262371615,0.2506363556733404,0.5012727113466808,-0.08216619981325868,0.4799253034547153,0.4799253034547153,0.5326848249027236,0.12620510612761413,0.25241021225522825,0.24886249909145258,False,1.0,1
41-KGEN-2026-06-30,v1,KGEN,第二批20币,2026-06-30,2026-07-01,0.1961,0.0023757142857142844,0.180412,2026-07-01T11:40:00+00:00,0.1795,1,保护止损,-0.08465068842427337,-0.08830477749243992,-0.17660955498487985,-0.09484956654767973,0.018867924528301883,0.018867924528301883,-4.4864864864864895,-0.10557365635887839,-0.21114731271775677,0.03453775773287693,False,1.0,1
42-COLLECT-2026-07-01,v1,COLLECT,第二批20币,2026-07-01,2026-07-02,0.03803,0.000307857142857143,0.0349876,2026-07-16T00:00:00+00:00,0.04302,1,持有满14天,0.13121220089403107,0.1266963837247932,0.2533927674495864,-0.026820930844070445,0.21903760189324206,0.21903760189324206,0.599039615846339,0.06672114619039596,0.13344229238079192,0.11995047506879447,False,1.0,1
43-GUA-2026-07-09,v1,GUA,第二批20币,2026-07-09,2026-07-10,0.05685,0.0005849999999999982,0.052302,2026-07-11T02:45:00+00:00,0.05214,1,保护止损,-0.0828496042216359,-0.0865108832466992,-0.1730217664933984,-0.09498680738786269,0.05171503957783652,0.1243623570800354,-0.6661951909476651,-0.15308661480908003,-0.30617322961816007,0.13315146312476167,False,1.0,1
44-AIA-2026-07-08,v1,AIA,第二批20币,2026-07-08,2026-07-09,0.05319,0.00022214285714285725,0.0489348,2026-07-23T00:00:00+00:00,0.06431,1,持有满14天,0.20906185373190467,0.20423525950542998,0.40847051901085996,-0.04098514758413241,0.2953562699755594,0.2953562699755594,0.7078294080203695,0.02128737448959939,0.04257474897919878,0.3658957700316612,False,1.0,1
45-ZBT-2026-07-14,v1,ZBT,第二批20币,2026-07-14,2026-07-15,0.10821,0.001279285714285713,0.0995532,2026-07-15T02:35:00+00:00,0.09933,1,保护止损,-0.0820626559467702,-0.0857270764819128,-0.1714541529638256,-0.0839109139635894,0.003604103132797354,0.12799186766472603,-0.6411552346570398,-0.17132798445249783,-0.34265596890499567,0.17120181594117007,False,1.0,1
46-ZBT-2026-07-17,v1,ZBT,第二批20币,2026-07-17,2026-07-18,0.0914,0.0005792857142857108,0.084088,2026-07-18T06:25:00+00:00,0.08398,1,保护止损,-0.08118161925601741,-0.084849556903698,-0.169699113807396,-0.08894967177242885,0.003391684901531855,0.3667396061269148,-0.22136038186157483,0.01736657975078304,0.03473315950156608,-0.20443227330896208,False,1.0,1
47-BTR-2026-07-20,v1,BTR,第二批20币,2026-07-20,2026-07-21,0.01706,7.214285714285668e-05,0.0156952,2026-08-01T23:59:59+00:00,0.01914,1,数据截止日强制估值,0.12192262602579151,0.11744389298776436,0.23488778597552873,-0.04689331770222738,0.15240328253223923,0.15240328253223923,0.8000000000000008,-0.01742002513144849,-0.03484005026289698,0.2697278362384257,True,1.0,0
48-AIA-2026-07-23,v1,AIA,第二批20币,2026-07-23,2026-07-24,0.06243,0.0007964285714285729,0.057435599999999996,2026-07-27T05:00:00+00:00,0.06234,1,5m收盘距持仓最高价回撤15%,-0.0014416146083613413,-0.005427875627888934,-0.010855751255777868,-0.03011372737465956,0.1854877462758291,0.1854877462758291,-0.007772020725388467,0.09205104127800774,0.18410208255601548,-0.19495783381179335,False,1.0,1
49-SAFE-2026-07-22,v1,SAFE,第二批20币,2026-07-22,2026-07-23,0.08835,0.000724285714285714,0.081282,2026-07-27T06:55:00+00:00,0.09624,1,5m收盘距持仓最高价回撤15%,0.08930390492359952,0.08495538634107014,0.16991077268214028,-0.07674023769100169,0.2821731748726657,0.2821731748726657,0.31648616125150475,0.17491739780201898,0.34983479560403796,-0.17992402292189769,False,1.0,1
